,YEAR,Commodity,Import,Export,Difference,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex1,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,Temperature_Mean
0,2010,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",3437.5299999999997,1666.0500000000002,-1771.4799999999996,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
1,2010,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,225.04000000000002,240.76000000000005,15.720000000000027,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
2,2010,ALUMINIUM AND ARTICLES THEREOF.,2209.9300000000003,1242.7600000000004,-967.1699999999998,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
3,2010,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,6551.080000000002,743.1699999999996,-5807.910000000002,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
4,2010,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,4.99,17.009999999999998,12.019999999999998,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
5,2010,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",81.8,4951.949999999999,4870.149999999999,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
6,2010,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",112.72,6667.050000000006,6554.330000000005,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
7,2010,ARTICLES OF IRON OR STEEL,3591.610000000002,6570.500000000004,2978.8900000000017,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
8,2010,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",146.0699999999999,1576.5999999999997,1430.5299999999997,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
9,2010,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",364.05,1000.3199999999998,636.2699999999998,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
10,2010,"BEVERAGES, SPIRITS AND VINEGAR.",255.51999999999998,186.79999999999995,-68.72000000000003,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
11,2010,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,66.75999999999999,1397.9,1331.14,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
12,2010,CERAMIC PRODUCTS.,575.0799999999999,324.2499999999999,-250.83000000000004,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
13,2010,CEREALS.,68.79,3338.6299999999997,3269.8399999999997,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
14,2010,CLOCKS AND WATCHES AND PARTS THEREOF.,211.39,51.18000000000002,-160.20999999999998,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
15,2010,COCOA AND COCOA PREPARATIONS.,128.35,27.86,-100.49,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
16,2010,"COFFEE, TEA, MATE AND SPICES.",310.31000000000006,2179.35,1869.04,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
17,2010,COPPER AND ARTICLES THEREOF.,1866.8,3120.3800000000006,1253.5800000000006,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
18,2010,CORK AND ARTICLES OF CORK.,4.34,2.5999999999999996,-1.7400000000000002,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
19,2010,COTTON.,412.12,6916.350000000001,6504.230000000001,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
20,2010,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",185.37,248.37999999999997,63.00999999999996,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
21,2010,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,1376.2499999999998,1137.36,-238.88999999999987,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
22,2010,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,1658.7300000000002,896.76,-761.9700000000003,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
23,2010,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",26981.46999999997,10136.240000000002,-16845.229999999967,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
24,2010,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",408.38,969.8899999999998,561.5099999999998,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
25,2010,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,9.71,75.80999999999997,66.09999999999997,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
26,2010,FERTILISERS.,6122.88,51.989999999999995,-6070.89,32.1945205479452,21.229109589041094,0.0,10.863732876706342,6.427739726027397,4.298216324200913,46.44931506849315,15.625799086757992,29.074300799086757,29.258290525114155,27.44623287671233,13.008975456621005,25.181121575342466,57.080293949771686,0.06669520547945186,1007.9428652968037,26.09503424657534,9.301712328767124,195.27422945205478,8.766053082191782,25.189166666666665
